dataid,total_consumption,mci_00,mci_01,mci_02,mci_03,mci_04,mci_05,mci_06,mci_07,mci_08,mci_09,mci_10,mci_11,mci_12,mci_13,mci_14,mci_15,mci_16,mci_17,mci_18,mci_19,mci_20,mci_21,mci_22,mci_23
222,2918.354,23.48576637,23.04473387,22.73959441,22.55218829,22.82755111,22.85944892,22.91138301,23.20480549,23.63784684,23.95917299,24.048131,24.20686931,24.12811008,23.98439669,24.01180628,23.97976356,24.04495121,24.58015467,24.91157601,24.78734845,24.8350667,24.44118621,24.03730638,23.70358467
3039,1780.894,23.49594663,23.03603907,22.74101732,22.5552138,22.82830598,22.85947924,22.91923679,23.20486221,23.66504359,23.96594404,24.07052188,24.20733963,24.12135425,24.00243708,24.00981187,23.97821105,24.0514257,24.65760179,24.91676633,24.78693509,24.8562073,24.43923169,24.04032751,23.71778714
9434,1096.199,23.44012206,23.01964956,22.73104787,22.62215392,22.84086107,22.86711963,22.90787094,23.17720868,23.68289254,23.93244149,24.01989425,24.2744466,24.12264232,24.06126687,23.99525707,23.9648895,23.97342168,24.67625551,24.93123966,24.78626313,24.66432843,24.49846541,24.04444903,23.6554229
7901,1025.774,23.50124202,23.04579977,22.74436711,22.53566057,22.83386768,22.8705614,22.92647744,23.20250516,23.62015805,23.94840812,24.07751615,24.20873031,24.14160223,24.04056073,24.00136323,23.97242429,24.06221449,24.64539879,24.89401937,24.76965393,24.85454577,24.45263192,24.03474542,23.69007086
7900,1705.389,23.48508345,23.04950889,22.75383616,22.56294552,22.82098626,22.87544976,22.92115779,23.22395986,23.66227356,23.98411931,24.07230907,24.21089431,24.10506198,24.02332799,24.01254634,23.96558897,24.04704212,24.66741165,24.92181942,24.79469287,24.85916953,24.43688724,24.04610645,23.66846917
8156,742.855,23.45689573,23.05949185,22.75441117,22.55807077,22.82630931,22.87833597,22.9456716,23.19635443,23.65252356,23.98258366,24.07006831,24.18408052,24.08220925,24.02140409,24.01881449,23.96095655,24.06778493,24.6681744,24.84331321,24.78941446,24.84900888,24.46617999,24.0466085,23.72392815
2004,1533.873,23.50354108,23.0402778,22.7390214,22.5585928,22.81869632,22.85850071,22.93240039,23.21696926,23.6292983,23.99117842,24.0746594,24.23351994,24.16906921,24.01034983,24.00618908,23.99352024,24.04768681,24.64158865,24.92394443,24.79114624,24.86080725,24.42141294,24.03050355,23.72984972
3538,758.492,23.49730298,23.04775925,22.7827519,22.56735469,22.81031971,22.83439287,22.89760037,23.22713925,23.59238084,23.97841169,24.07459965,24.26731027,24.1753928,24.08994245,23.99192576,24.01884354,24.05880903,24.66353985,24.9225737,24.80925245,24.83997002,24.43001527,24.0355227,23.75559718
9942,1440.257,23.49422404,23.0455739,22.74121615,22.5512702,22.81611951,22.8500904,22.88911233,23.25777233,23.67197934,24.00212462,24.06481411,24.21061973,24.09457,24.04197644,23.96839607,23.97822676,24.05202272,24.7291273,24.92211863,24.81369038,24.84586705,24.42509607,24.04297644,23.71455108
3795,2659.484,23.49142601,22.95027609,22.74645155,22.58503123,22.80246525,22.92835081,22.84928095,23.18734762,23.81164218,23.98117593,24.0707121,24.14379305,24.14006134,24.01657952,23.96230902,23.99635746,24.04111863,24.68435502,24.93594747,24.80564841,24.93684335,24.41068713,24.04638714,23.70886695
9921,485.049,23.4854723,23.06157433,22.72465821,22.56488362,22.86640832,22.86293522,22.97601171,23.18816589,23.67790047,23.95516109,24.10110117,24.2059175,24.12378619,24.0352953,24.02754819,23.96014121,24.03550407,24.72773918,24.92346154,24.76910842,24.84843466,24.48076,24.03618222,23.7602359
8386,1563.943,23.47088937,23.01728357,22.74284733,22.55624096,22.82619592,22.87423546,22.98739358,23.17645724,23.68993494,23.94955006,24.07423565,24.17332193,24.10477076,24.05173223,24.00411915,23.98685767,24.05384812,24.6480735,24.9234341,24.79776056,24.85841145,24.43592936,24.05296384,23.71135308
3527,1005.224,23.51281561,23.06210003,22.73902698,22.55607535,22.82419018,22.85413977,22.988483,23.18546405,23.67285194,23.96901628,24.05078057,24.22692223,24.09353203,24.00638908,24.00279236,24.01275605,24.09335663,24.58966556,24.92341203,24.78405793,24.85804849,24.38627765,24.05400083,23.79925465
9922,4028.199,23.48360818,23.05728746,22.73443796,22.56256412,22.84267649,22.86887832,22.94177043,23.19715979,23.69671974,23.98368028,24.07802243,24.20509507,24.11882475,24.03592364,23.99803987,23.97166833,24.0472334,24.661088,24.91769424,24.78921828,24.90835485,24.44722638,24.03448866,23.74545754
4298,943.669,23.48907117,23.07948657,22.74583102,22.55778246,22.83216893,22.84851059,22.97690539,23.2161378,23.59420403,23.99757037,24.07314722,24.20679193,24.12084234,24.03310279,23.99745275,23.99884693,24.03655135,24.67344876,24.91590782,24.78528193,24.84112698,24.43046378,24.03802256,23.70467594
3273,821.9,23.48488302,23.00701327,22.8028372,22.53360471,22.90692376,22.86936971,22.91928488,23.20892359,23.56276418,24.09723949,24.0675921,24.14719347,24.1529318,24.06798429,24.07094538,24.0610681,24.07039026,24.44848537,24.91377166,24.79205691,24.83008248,24.38425636,24.03814361,23.70748675
7627,1937.68,23.51427225,23.10091339,22.77954347,22.56369136,22.83338799,22.86433188,22.96245699,23.17155215,23.65210689,23.94888569,24.07345351,24.27683956,24.11028699,24.02250624,24.01598464,23.95362613,24.04812986,24.62690728,24.93176085,24.78969016,24.79690556,24.48745846,24.03034172,23.82401826
9932,991.264,23.49478632,23.04998983,22.7469818,22.54954622,22.82672297,22.87783944,23.01542127,23.1981009,23.60979711,23.98603863,24.06808137,24.27089472,24.20014616,24.03008148,23.99948424,23.97773321,24.04092392,24.63439788,24.92404024,24.78260143,24.83985114,24.4297783,24.02400031,23.61330107
4297,793.066,23.51487073,23.01049494,22.74555135,22.55100253,22.82436166,22.86262134,22.90435643,23.22672972,23.67425612,24.0600172,24.05042455,24.18325627,24.1111337,24.03019779,24.01101715,23.9796899,24.04396916,24.66802602,24.92283541,24.80223122,24.86523197,24.47580619,24.03438294,23.6849543
9935,15154.914,23.57301381,23.13341854,22.81286141,22.61654347,22.89270973,22.9337937,23.02618241,23.27006532,23.67213942,24.0367457,24.11638371,24.26643682,24.18040397,24.09570514,24.07611625,24.03828385,24.12252789,24.75819202,24.96973525,24.86104751,24.94099646,24.51947823,24.12004953,23.79977503
9160,948.148,23.51320954,23.03201657,22.74357714,22.55835763,22.8229407,22.8467947,22.93225037,23.20337809,23.6820177,23.97550159,24.0280976,24.21692972,24.11184186,24.05110168,24.02431586,24.04118096,24.09108768,24.65443199,24.9185544,24.7867043,24.87644541,24.43415208,24.08247303,23.7919499
7117,1197.293,23.54648795,23.05160086,22.73464899,22.55468952,22.8314275,22.87064978,22.92723807,23.22885293,23.67835618,23.96733816,24.08028588,24.22289892,24.15137371,23.98752506,24.03556304,23.99188088,24.04465468,24.64966177,24.93105708,24.78665101,24.8661721,24.43650774,24.05181242,23.68727245
974,1708.107,23.50373364,23.05277943,22.74854528,22.5423166,22.82624275,22.8794836,22.96837495,23.20512595,23.63881496,23.97242653,24.07980836,24.21760553,24.11996681,24.028954,23.98745067,23.98577535,24.08478125,24.67114379,24.91243302,24.78302601,24.89243083,24.43082963,24.0478762,23.75437673
8395,527.679,23.48269776,23.03187549,22.7433772,22.55895465,22.82738659,22.86747396,22.92650637,23.19023337,23.64994402,23.96858761,24.07216596,24.18969857,24.13543007,24.09309578,24.01331441,23.97256965,24.08557169,24.68562546,24.90925526,24.80696645,24.83905419,24.41589288,24.04996425,23.67352175
6348,3054.483,23.45937118,23.10795117,22.74297135,22.55000449,22.82040319,22.85681484,22.92497247,23.1602209,23.62163935,23.98066306,24.0714669,24.20399509,24.11343359,24.02797,24.00721826,23.98651641,24.06111494,24.68484024,24.92213047,24.79479906,24.86362055,24.44151276,24.02007586,23.72095752
2769,1220.062,23.50842552,23.00700978,22.71851134,22.55156168,22.85335518,22.86236474,22.86449584,23.17351697,23.74895909,23.94268697,24.07020399,24.2021245,24.14640344,24.07674308,24.01998528,23.97433636,24.06066712,24.67768613,24.92662655,24.77665931,24.88555799,24.42726576,24.02313389,23.71392609
8163,842.988,23.47662387,23.03994466,22.72990251,22.56003178,22.82735926,22.85564453,22.88618054,23.25888686,23.673202,23.98267435,24.0810922,24.21934049,24.12778405,24.03995379,24.01304205,23.98793187,24.05291494,24.64588955,24.91504413,24.81604262,24.86868869,24.45785943,24.03437558,23.71508039
9701,438.362,23.47953847,23.02271653,22.75713516,22.54510452,22.818953,22.84026191,22.94100418,23.19943963,23.51194223,23.97359151,24.09221828,24.20428796,24.13582597,24.02917007,24.00209735,23.96873095,24.09196268,24.71461639,24.93700765,24.82245798,24.89916767,24.43231875,24.02872255,23.66376753
2787,1305.229,23.4815066,23.08056612,22.74430852,22.55251505,22.82365591,22.85644016,22.93263469,23.20481573,23.73054107,23.91674704,24.07604821,24.19534738,24.12428985,24.01968019,24.00695095,23.97818781,24.0621373,24.64669868,24.9204418,24.78943173,24.88903397,24.45592051,24.03291058,23.70197496
499,2004.575,23.52754101,23.06919864,22.73373138,22.54925039,22.8069021,22.83440863,22.98077773,23.20353137,23.7476798,23.96470996,24.06462721,24.19639176,24.11146822,24.02627716,23.99687101,23.98311919,24.04348621,24.65679311,24.91505042,24.79283137,24.85887357,24.45043708,24.04296122,23.72915583
1524,786.592,23.41806549,23.00018217,22.74413407,22.54664615,22.84097055,22.85715782,22.98864946,23.21587673,23.60672293,23.94831884,24.06188668,24.18774938,24.13624934,24.00875178,24.00479359,23.99571909,24.04076488,24.5980716,24.91589011,24.80050489,24.92654359,24.38397313,23.9823546,23.66662145
3829,2443.272,23.46765871,23.20074623,22.79672374,22.58939559,22.87653593,22.83771263,23.0675734,23.27454683,23.66801314,23.98990977,24.02068523,24.15126134,24.08970942,24.02142185,24.01517692,23.93604715,24.04523664,24.55973176,24.93616852,24.83072233,25.03496757,24.38921676,24.023712,23.95322754
3831,207.316,23.47979009,23.00897778,22.74847099,22.5523618,22.81240031,22.84796007,22.90634998,23.24402735,23.68897667,24.00992965,24.0881252,24.18084314,24.11989951,24.06988889,24.00035846,24.02135135,24.05328628,24.61295193,24.89231838,24.80744672,24.85626827,24.42094358,24.02186195,23.70269465
503,1681.818,23.49049241,23.06067083,22.73364856,22.56135628,22.8296617,22.85898727,22.91877981,23.19942033,23.65556447,23.96400637,24.07074774,24.20139583,24.12002006,24.03777123,23.99771412,23.98364363,24.05300643,24.65319878,24.91420805,24.7876118,24.85534668,24.45227473,24.02933651,23.70643578
9971,3898.306,23.58209484,23.2569104,22.75715325,22.56379828,22.8316152,22.89295871,22.96675883,23.18825823,23.63372992,23.97383653,24.08288798,24.20215019,24.13472024,24.0525471,24.00667433,23.9904595,24.05577657,24.6917183,24.9529442,24.77120499,24.8994189,24.44127276,23.98897999,23.69642313
8956,440.596,23.50234416,23.05091434,22.75849804,22.55192101,22.82886042,22.84253498,22.96136388,23.2012876,23.68986935,24.0353081,24.02338385,24.27138414,24.06824254,24.02248742,24.02324638,23.96637375,24.06643326,24.65172656,24.94855417,24.77349985,24.87417659,24.47239378,24.07699616,23.65695283
3577,854.778,23.50334911,23.04474753,22.75439587,22.56559966,22.84610849,22.86154742,22.91525098,23.20984809,23.63257043,23.96953992,24.0620027,24.19264935,24.12005711,24.02679499,24.00613454,23.98765725,24.01701099,24.70553917,24.93004059,24.80345687,24.86168103,24.43383713,24.02365439,23.69474067
6139,1508.155,23.53084625,23.04491068,22.74713315,22.55868717,22.82345541,22.86153161,22.91897935,23.208725,23.64135037,24.046777,24.06786094,24.20595783,24.16864558,24.03794181,24.00672923,23.99538349,24.04701068,24.65137163,24.92599212,24.79026051,24.83872906,24.42461084,24.00981896,23.76253585
9982,1156.676,23.49155284,23.05830742,22.73916336,22.54585873,22.82755807,22.85559285,22.88604482,23.21159578,23.75992223,23.91318257,24.08380077,24.15546176,24.08717457,24.00373517,24.01653575,23.9925241,24.03994043,24.68993543,24.91622704,24.82080589,24.89424126,24.44986237,24.03514329,23.68991966
4601,2007.056,23.51396683,23.0883306,22.74102865,22.5391789,22.83806834,22.84310636,22.92019974,23.20382463,23.65128136,23.97604292,24.07653898,24.22719747,24.13133763,24.04590819,23.99319111,24.0175922,24.08960491,24.62334204,24.91152926,24.79493109,24.86186346,24.46149082,24.02982607,23.6998233
9983,2257.451,23.50900547,23.03828513,22.76261668,22.554215,22.82495124,22.85840358,22.92840053,23.21205373,23.68214181,23.97417968,24.05985988,24.25239265,24.1775471,24.05267188,24.00463912,23.99178789,24.04429159,24.67798374,24.92146237,24.79125189,24.86004215,24.43913489,24.03683009,23.77123323
252,4019.945,23.48258407,23.0264998,22.74750877,22.54978586,22.82749888,22.85692201,22.92213341,23.20596011,23.66204498,23.97192714,24.08576937,24.19085435,24.13011931,24.01992669,24.0162866,24.01750318,24.05280688,24.65533263,24.91007317,24.78445736,24.86033076,24.43603758,24.02826733,23.70149368
2557,1477.901,23.49026417,23.02560919,22.73938048,22.55173488,22.82386539,22.86183411,22.91082284,23.21318934,23.73599345,23.96687574,24.06822955,24.18818612,24.13601675,24.0268993,24.00873936,23.99619571,24.04558039,24.64897098,24.92042171,24.78630621,24.85412943,24.43107087,24.04583891,23.7065037
6910,1766.653,23.46022823,23.07462925,22.74083331,22.54068804,22.83497245,22.84518368,22.91327981,23.19477404,23.59972374,23.92953228,24.07615249,24.20324958,24.11605087,23.98793181,24.12158948,23.98055302,24.02283291,24.66402374,24.9239402,24.79349111,24.88070485,24.42913493,24.02987854,23.69643847
7166,3149.481,23.50742246,23.1784456,22.73873105,22.55214571,22.83443407,22.87028925,22.88505105,23.18872526,23.6679093,23.99982665,24.06739549,24.2054846,24.09761935,24.03493695,24.02316636,23.98298004,24.04773615,24.65418354,24.93249212,24.79673726,24.86910855,24.41378826,24.05954855,23.75601873
1790,2433.288,23.4918631,23.05822707,22.7340873,22.53813608,22.82861292,22.86411891,22.94157714,23.20930557,23.68582201,23.96720697,24.07101034,24.2152265,24.10347846,24.03843573,24.00056437,23.97650668,24.04116619,24.67755884,24.9197442,24.76099967,24.84830625,24.43688447,24.03262677,23.70793658
2814,1795.764,23.49266801,23.04762411,22.74340082,22.55404689,22.83001688,22.87840796,22.89101735,23.23086004,23.67290634,23.95483104,24.07088964,24.22526897,24.1067623,24.0394271,23.99229537,23.96014423,24.0367967,24.68128044,24.92245963,24.77955387,24.90850633,24.42425858,24.06792064,23.66992737
4342,1090.842,23.49560327,23.00456337,22.75330008,22.55322313,22.82650105,22.83895783,22.90667047,23.24181298,23.66920391,23.9823123,24.06788668,24.22025987,24.07748345,24.07362748,24.01069818,23.98353577,24.04593651,24.62857298,24.91654021,24.80267034,24.9003971,24.48263412,24.061289,23.72627273
2034,1439.168,23.50631702,23.03679871,22.72931387,22.51747031,22.83131608,22.87469469,22.94349777,23.27816525,23.68688725,23.97197396,24.07304413,24.18247139,24.09437152,24.01588477,24.01475144,23.97173338,24.05151932,24.65058834,24.93266701,24.78461934,24.8389967,24.45561307,24.06602587,23.75368359
2018,2523.306,23.50297424,23.06452862,22.7353624,22.5561953,22.83095636,22.86904654,22.9952807,23.22977301,23.76158896,23.92822778,24.06152328,24.2283764,24.09770222,24.05856073,23.98989208,23.9628213,24.12801186,24.66082884,24.92412793,24.76444339,24.85491013,24.44188108,24.04901137,23.73126011
9462,2837.178,23.49194473,23.08190082,22.74709539,22.55780071,22.84006124,22.85192688,22.95007034,23.23599116,23.64713817,23.97216697,24.06225446,24.20090297,24.12116554,24.02647426,24.00634073,23.97934915,24.05741855,24.6599833,24.90980643,24.78511548,24.84487046,24.43622416,24.0379109,23.79077845
483,1220.482,23.52393365,23.01248897,22.73832566,22.54739371,22.81491854,22.83568532,22.9110703,23.21391328,23.65388802,23.97507365,24.04711434,24.22862421,24.14340758,24.00727851,24.01472521,24.00968755,24.08117114,24.70125113,24.90868942,24.79200383,24.886685,24.43812561,24.03021578,23.69369546
1507,4815.778,23.48963756,23.06065352,22.74316382,22.55376361,22.81791893,22.86351325,22.85612632,23.2011763,23.64363683,23.97688601,24.05985679,24.20446897,24.12300721,24.0312621,24.01824421,23.98076147,24.04059697,24.64082794,24.91931973,24.79099836,24.86346631,24.47411352,24.0224688,23.70794445
484,1451.65,23.49168374,23.04145986,22.74481395,22.54994492,22.82542814,22.84708656,22.91980088,23.19363067,23.64795613,23.98199824,24.08389713,24.2062769,24.12148482,24.03878744,23.99965545,23.962295,24.07403704,24.66809229,24.91985026,24.78961517,24.86027405,24.42095307,24.03045488,23.71449969
6887,982.39,23.50787517,23.10015266,22.7593842,22.55743062,22.82599905,22.83919791,22.89369218,23.21556529,23.65700019,23.97775942,24.088319,24.21038268,24.11406919,24.02124551,24.02959175,23.99574774,24.05506711,24.62404665,24.9230723,24.79068771,24.89449911,24.44051304,24.04404169,23.67538058
2532,1344.479,23.47139974,23.0443636,22.75984718,22.56106833,22.8222527,22.90673932,22.92283274,23.13204973,23.69089868,23.97802793,24.0952925,24.21167097,24.20516254,24.04035539,23.98723921,24.09338412,24.07778924,24.78832114,24.95707061,24.78453064,24.84848787,24.45017807,24.00634766,23.71764452
3044,2482.65,23.50963983,23.03882008,22.74208394,22.55070762,22.82842686,22.83562939,22.88983774,23.2135963,23.6621351,23.95989474,24.07393532,24.20485373,24.11945288,24.03678057,23.99561971,23.96240687,24.05010291,24.65946962,24.92428613,24.78883649,24.86110258,24.46119001,24.05458524,23.69866628
1766,1795.508,23.4715619,23.02548256,22.73857868,22.55206378,22.8330832,22.82528677,22.98343535,23.184659,23.70007207,23.98208416,24.10427506,24.18996709,24.11692714,24.06965987,24.01833478,24.05460865,24.06213642,24.77185961,24.87494349,24.83132025,24.92329951,24.43423731,24.05482817,23.67707562
8419,2984.303,23.5682481,22.99068785,22.81760709,22.53742748,22.87633096,22.88736213,22.90528569,23.13427455,23.7120319,23.99128897,24.07763233,24.22632364,24.16311969,23.99965702,23.99537548,23.98537401,24.09542278,24.68123217,24.94114066,24.81659403,24.79094029,24.45785092,24.06221239,23.78594144
744,974.029,23.49848838,23.04848001,22.74071166,22.55153182,22.82798611,22.84200956,22.92275299,23.19238181,23.5902781,23.96633994,24.07738298,24.21752237,24.11710377,24.02861496,24.01189941,23.9967205,24.07217301,24.6440934,24.91356098,24.80560092,24.84426792,24.46794772,24.02708846,23.677287
490,2167.825,23.52553442,22.98441994,22.73241138,22.55787605,22.81813463,22.85402096,22.88355885,23.24204974,23.76769991,23.90651477,24.07280616,24.19041564,24.13265587,24.04828777,23.99538572,23.99571889,24.06475301,24.65681285,24.90850344,24.80775684,24.89405313,24.43873108,24.01957347,23.759532
6888,1112.639,23.49876786,23.04574856,22.74372011,22.55112782,22.83256671,22.86128063,22.91514056,23.2050547,23.74239988,23.94589925,24.07491793,24.20260642,24.10718335,24.00911883,24.00524428,23.99464521,24.05615101,24.66570077,24.92504537,24.78670661,24.82432744,24.47589609,24.03418131,23.6977563
6121,1473.707,23.49656088,23.055517,22.73661669,22.55670968,22.80087998,22.81480102,22.99155795,23.19636346,23.67307272,23.97102003,24.06652261,24.25318548,24.05791155,24.06078639,24.06985534,24.05134252,24.06049199,24.60880908,24.95665012,24.7838361,24.79260217,24.4239039,23.9959708,23.81649924
4590,2076.294,23.4943656,23.01218552,22.72289616,22.58253238,22.84942422,22.85661022,22.94710494,23.23885644,23.70493351,23.9698095,24.04596911,24.20797737,24.10271641,24.02952724,23.99875032,23.98536651,24.06096189,24.64032191,24.93915456,24.78317356,24.86107817,24.49335026,24.01744917,23.8195478
3310,1511.527,23.49342147,23.15969331,22.74463959,22.54994117,22.82550482,22.84231665,22.95107878,23.18700542,23.64831374,23.98931465,24.06218838,24.22325947,24.12242383,24.00911139,24.04051605,23.95061006,24.0527351,24.67102185,24.92480309,24.78484775,24.83654615,24.437599,24.04262819,23.6398523
6643,669.187,23.51287931,23.06689158,22.74575502,22.55730525,22.83182439,22.86468117,22.8626763,23.21163775,23.63365736,23.96059035,24.07575015,24.20213304,24.10889193,24.02661568,23.99568983,23.94841553,24.01226344,24.66526255,24.89407877,24.77234165,24.84256227,24.43644607,24.0372157,23.70494777
4336,249.657,23.52549894,23.01140966,22.74961225,22.54849241,22.8181686,22.84775255,22.90164669,23.17620315,23.62128215,24.00311566,24.07168336,24.22735325,24.12445488,24.00159451,24.01146269,23.9621894,24.05044578,24.69374128,24.91043943,24.79430046,24.87991465,24.42391603,24.0121466,23.65978929
3268,701.474,23.51306669,23.05873366,22.75525158,22.55151142,22.82715155,22.86374127,22.92158274,23.33277899,23.73101595,23.82421158,24.07889061,24.24259324,24.15413279,24.03502749,24.00227238,24.02221943,24.18236215,24.6814702,24.92140656,24.80456799,24.85291009,24.40758213,24.03442892,23.716767
1731,1314.895,23.47334418,22.9800428,22.74718613,22.54732264,22.8262071,22.85684978,22.93123728,23.2040031,23.65403961,23.96200937,24.06173691,24.20376303,24.09832339,24.06388433,24.00400075,23.95903755,24.07420307,24.63193721,24.91769603,24.7834385,24.87531015,24.42604566,24.03373473,23.69451406
9926,1576.231,23.49524767,23.07672632,22.74372615,22.55269506,22.831673,22.86680085,22.91198458,23.24144216,23.63182671,23.96648185,24.06874233,24.20134278,24.11283868,24.03335516,24.0056392,23.98269346,24.06266355,24.65928661,24.92339997,24.7882802,24.84455873,24.45946015,24.02872898,23.68800506
2965,1334.583,23.49863707,23.0392249,22.7424828,22.56060717,22.83457199,22.87285743,22.94378324,23.20860862,23.64062137,23.95211688,24.06454035,24.23992048,24.13576768,24.04963943,24.01734297,23.97937538,24.06429302,24.7048845,24.90459544,24.78181497,24.88000327,24.43841535,24.04145006,23.67817211
661,944.927,23.5098547,23.07131271,22.74929239,22.56256142,22.83949079,22.85802928,22.91668485,23.22216657,23.6721678,23.91712874,24.06104749,24.20865943,24.11825473,24.01513491,24.02371439,23.99230697,24.04619926,24.6703305,24.92080475,24.78093597,24.86248734,24.45883832,24.04590433,23.68913512
8086,1015.132,23.48637245,23.03109474,22.73770615,22.55119714,22.83173943,22.85574504,22.91306985,23.20410717,23.65193046,23.96425542,24.08724717,24.20214112,24.12272693,24.01974581,24.02508361,23.98914312,24.04872155,24.68822497,24.91327796,24.79418863,24.86697601,24.42912428,24.05295959,23.70537362
2199,1067.415,23.46178028,23.07381231,22.71944117,22.5460006,22.8253624,22.85251952,22.96394608,23.25492236,23.69063676,24.00911556,24.08178641,24.22624666,24.12218318,24.03688905,23.99442853,23.99075121,24.07740063,24.68208115,24.89127588,24.82886401,24.86309466,24.41525714,24.04989589,23.62758247
2710,7030.971,23.42170584,23.16074085,22.75810407,22.53403069,22.8347861,22.87784297,22.94936825,23.23514834,23.64811246,23.91760464,24.06993212,24.24790037,24.12284195,24.07836151,23.99124178,23.98457813,24.05123374,24.69517652,24.92443691,24.80162899,24.78849868,24.41721675,24.0585215,23.69464566
9875,625.44,23.49973025,23.09540287,22.75005208,22.56983637,22.81724895,22.84579832,22.89484992,23.23529234,23.62171094,23.95421868,24.06495189,24.18165544,24.10588284,24.03814927,23.99900183,24.01639733,24.06164366,24.67160388,24.94180354,24.80790803,24.88332712,24.40301667,24.05618437,23.6585888
8084,1177.304,23.4813964,23.09120986,22.74002704,22.56048954,22.8246855,22.83898803,22.87447525,23.1826225,23.71682731,23.96497711,24.06777893,24.21394346,24.13924498,24.03065237,23.99581576,23.99689342,24.07908985,24.65319004,24.90142385,24.78878092,24.84697373,24.4383901,24.04162076,23.705007
3736,1293.721,23.49510966,23.02982884,22.74092925,22.5522942,22.82720407,22.86120239,22.96195853,23.12179,23.66653704,23.95005814,24.09088225,24.20656112,24.12962142,24.02823503,24.004317,23.98296459,24.01179529,24.63510316,24.91210817,24.79279408,24.88690441,24.43638357,24.05392249,23.54733
8862,271.998,23.48829307,22.95418515,22.68588562,22.57550668,22.81752499,22.85995416,22.94643915,23.21325577,23.47251642,23.96576365,24.05977226,24.20789657,24.06268634,24.03106372,24.01012447,23.94915987,24.04967691,24.70910681,24.91910965,24.80712415,24.80334456,24.49083868,24.07652465,23.70662355
4505,708.236,23.47113311,23.04813033,22.74720525,22.55422534,22.83283879,22.8465092,22.90328029,23.2152515,23.65706817,23.96582705,24.0746088,24.19997014,24.10526316,24.02579973,23.99406331,23.98832235,24.0421332,24.65777996,24.92037488,24.79118698,24.85413846,24.45168629,24.0250456,23.71959308
3482,615.654,23.4669559,23.03422662,22.74152978,22.55297693,22.83621514,22.88430039,22.9070531,23.21668007,23.6884015,24.00682403,24.08261662,24.21520106,24.12952606,24.03554626,24.00575019,23.98028442,24.0682352,24.59654527,24.92675542,24.80823608,24.88057369,24.46610202,24.01232792,23.73459943
668,871.847,23.48789329,23.06167642,22.7414764,22.54245062,22.85801489,22.84324786,22.92966015,23.21761052,23.63093575,23.95428449,24.07520978,24.21240293,24.1045684,24.02576443,23.99990689,23.9803756,24.02983537,24.65368812,24.92383452,24.73283162,24.82880767,24.42498362,24.02678022,23.68181709
8857,881.221,23.49669716,23.05736185,22.74091246,22.54984758,22.82243837,22.848379,22.96301904,23.2132521,23.65714683,23.96858434,24.06094315,24.19790718,24.13633416,24.02211199,24.00165572,23.97265033,24.05625737,24.65055062,24.91621699,24.77939302,24.84736035,24.44916202,24.02620681,23.71556323
4767,2937.426,23.52150908,23.04663204,22.74087207,22.55205653,22.82688504,22.85884874,22.92257729,23.22724373,23.65836001,23.96372796,24.07543597,24.17576253,24.13338149,24.0254689,24.00835554,23.98421643,24.01336384,24.71139493,24.93110021,24.78852603,24.83140317,24.4386904,24.03453822,23.70581046
4514,984.068,23.49359588,23.02375717,22.76247774,22.56555195,22.83856796,22.89294253,22.95498993,23.23629363,23.68060467,23.9477347,24.04273287,24.20978631,24.09641043,24.02722014,23.99197632,23.98643757,24.05862073,24.64582864,24.90712978,24.76585624,24.8574116,24.49169985,24.04461957,23.68150505
1696,3015.287,23.50446136,23.04220819,22.73971788,22.55266514,22.83823,22.85535688,22.93289513,23.21397316,23.65220755,23.97492814,24.07562765,24.22134584,24.1227894,24.03511607,24.02084462,23.99612203,24.06877096,24.66950805,24.90359595,24.78691439,24.88574574,24.43791796,24.04782504,23.71830089
1697,1313.23,23.49264626,23.03608588,22.74066592,22.55201839,22.82773575,22.85534704,22.91711579,23.21737209,23.66291502,23.97457182,24.06922845,24.20177305,24.11844529,24.03824315,24.00255654,23.9810372,24.04537128,24.65606151,24.91654882,24.78935323,24.83805331,24.45225146,24.03692746,23.70626935
3221,1110.557,23.48613618,23.08863004,22.73722807,22.56235566,22.82775046,22.86012587,22.8798938,23.20621339,23.62755545,23.95911289,24.0658646,24.20028261,24.12566732,24.03269829,24.00745363,23.9904838,24.065653,24.67487656,24.91939387,24.78763919,24.85606622,24.48343087,24.0366307,23.70767173
8342,747.067,23.4858454,23.04246474,22.74758995,22.56054566,22.83300904,22.83973172,22.99022232,23.18761267,23.63347428,24.00024996,24.07242838,24.27461674,24.11679383,24.08137756,23.97315798,23.99779362,24.04575152,24.64717194,24.92819436,24.80463903,24.8959762,24.42289916,24.01495502,23.66542092
1700,4102.326,23.49200396,23.18267157,22.7332289,22.55397689,22.82708455,22.89036234,22.94163276,23.21044472,23.65455693,23.98429562,24.06644949,24.22360051,24.1339019,24.0137468,23.99323517,23.96707642,24.03419848,24.66086807,24.92856973,24.78606177,24.8565981,24.49950465,24.03250212,23.64758345
1169,960.41,23.49006481,23.08603279,22.74949114,22.55291153,22.81891631,22.84875895,22.93238334,23.22778193,23.69984371,23.9207174,24.07898077,24.20582253,24.13566021,24.02957901,24.01121573,23.98587679,24.06040886,24.66913101,24.93399122,24.79665496,24.86105432,24.44445216,24.02331662,23.75532561
